time,open,high,low,close,EMA 曲线,Cloud Candle,Cloud Reach,PlotCandle (开盘价),PlotCandle (最高价,PlotCandle (最低价),PlotCandle (关闭),Red %,Blue %,B,red_green (开盘价),red_green (最高价,red_green (最低价),red_green (关闭),cyan_magenta (开盘价),cyan_magenta (最高价,cyan_magenta (最低价),cyan_magenta (关闭),yellow (开盘价),yellow (最高价,yellow (最低价),yellow (关闭),blue (开盘价),blue (最高价,blue (最低价),blue (关闭),fuchsia (开盘价),fuchsia (最高价,fuchsia (最低价),fuchsia (关闭),white (开盘价),white (最高价,white (最低价),white (关闭),rs,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1787191800,18.68788684237683,18.69,18.54,18.615000000000002,18.870342418506162,18.176547619047582,18.271911764705948,18.68788684237683,18.69,18.54,18.615000000000002,,,,30.984056770763527,25.175503118414717,30.984056770763527,25.175503118414717,43.500777250461134,37.40758200826116,43.500777250461134,37.40758200826116,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.20980856398051806,,,,,,,,
1787192400,18.651443421188418,18.651443421188418,18.45,18.5275,18.86693105115784,18.194523809523773,18.267426470588298,18.651443421188418,18.651443421188418,18.45,18.5275,,,,32.35685643231758,26.201410734686554,32.35685643231758,26.201410734686554,46.88251258397944,42.145047296120296,46.88251258397944,42.145047296120296,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.1750773987550715,,,,,,,,
1787193000,18.58947171059421,18.58947171059421,18.42,18.505,18.863329747166222,18.214047619047584,18.259411764705945,18.58947171059421,18.58947171059421,18.42,18.505,,,,33.50093695428327,27.24420019462894,33.50093695428327,27.24420019462894,49.195153411270816,45.67010035369556,49.195153411270816,45.67010035369556,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.14907543903363515,,,,,,,,
1787193600,18.547235855297103,18.547235855297103,18.46,18.497500000000002,18.859689650179494,18.235595238095204,18.248897058823587,18.547235855297103,18.547235855297103,18.46,18.497500000000002,,,,34.51974343199708,28.28356351425296,34.51974343199708,28.28356351425296,51.09427349119106,48.38218692244331,51.09427349119106,48.38218692244331,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.1347588099790818,,,,,,,,
1787194200,18.522367927648553,18.56,18.49,18.5175,18.856284778038404,18.257976190476153,18.23933823529418,18.522367927648553,18.56,18.49,18.5175,,,,35.58192203702863,29.32618616036377,35.58192203702863,29.32618616036377,52.894400872355845,50.63829389739958,52.894400872355845,50.63829389739958,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.131286157868658,,,,,,,,
1787194800,18.519933963824275,18.53,18.42,18.4675,18.85241627278429,18.279523809523774,18.228602941176533,18.519933963824275,18.53,18.42,18.4675,,,,36.2778706952432,30.319283951060832,36.2778706952432,30.319283951060832,53.83488516387727,52.236589530638426,53.83488516387727,52.236589530638426,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.12558920730707532,,,,,,,,
1787195400,18.493716981912137,18.493716981912137,18.28,18.355,18.847466857134695,18.29904761904758,18.2324264705883,18.493716981912137,18.493716981912137,18.28,18.355,,,,36.27079863048425,31.169500333835604,36.27079863048425,31.169500333835604,53.36869312803844,52.80264132933843,53.36869312803844,52.80264132933843,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.09561006887905743,,,,,,,,
1787196000,18.424358490956067,18.424358490956067,18.27,18.3475,18.84249206253634,18.316547619047583,18.236176470588298,18.424358490956067,18.424358490956067,18.27,18.3475,,,,36.32827468371737,31.906468098104426,36.32827468371737,31.906468098104426,52.481847032104774,52.642244180721605,52.481847032104774,52.642244180721605,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.06338386489540149,,,,,,,,
1787202000,18.38592924547803,18.42,18.33,18.3825,18.83791502708822,18.333928571428537,18.241102941176536,18.38592924547803,18.42,18.33,18.3825,,,,36.840380714118986,32.61131275753508,36.840380714118986,32.61131275753508,51.98125354382205,52.31174886227183,51.98125354382205,52.31174886227183,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.0579028057006107,,,,,,,,
1787202600,18.384214622739016,18.384214622739016,18.25,18.3125,18.832687016868434,18.34749999999996,18.24404411764712,18.384214622739016,18.384214622739016,18.25,18.3125,,,,37.0466614179923,33.244933994743256,37.0466614179923,33.244933994743256,50.785804363389275,51.54877661283055,50.785804363389275,51.54877661283055,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.051427860749438156,,,,,,,,
1787203200,18.348357311369508,18.348357311369508,18.18,18.2325,18.82671500675034,18.358452380952343,18.24632352941183,18.348357311369508,18.348357311369508,18.18,18.2325,,,,36.77528722245089,33.74927017013006,36.77528722245089,33.74927017013006,48.86317345058077,50.20597503170566,48.86317345058077,50.20597503170566,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,0.021748370255809717,,,,,,,,
1787203800,18.290428655684757,18.290428655684757,18.13,18.174999999999997,18.820230280315013,18.367619047619012,18.24602941176477,18.290428655684757,18.290428655684757,18.13,18.174999999999997,,,,36.099880108623374,34.08507158991482,36.099880108623374,34.08507158991482,46.37931924147851,48.29264713659209,46.37931924147851,48.29264713659209,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.0027494085696290645,,,,,,,,
1787204400,18.232714327842377,18.24,18.16,18.1975,18.814033959117847,18.377380952380914,18.24669117647065,18.232714327842377,18.24,18.16,18.1975,,,,35.63840119070257,34.30697581859879,35.63840119070257,34.30697581859879,44.15166151603626,46.222154326314175,44.15166151603626,46.222154326314175,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.012528865963752085,-0.012528865963752085,,-0.012528865963752085,,,,,
1787205000,18.21510716392119,18.23,18.16,18.1975,18.807899292857968,18.385833333333295,18.247720588235357,18.21510716392119,18.23,18.16,18.1975,,,,35.20988505263325,34.43596285203228,35.20988505263325,34.43596285203228,42.160076430177455,44.19111537824581,42.160076430177455,44.19111537824581,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.008066762974089287,,,,,,,,
1787205600,18.206303581960597,18.21,18.13,18.17,18.801552036212616,18.395238095238057,18.248308823529474,18.206303581960597,18.21,18.13,18.17,,,,34.60947352825519,34.4607500914927,34.60947352825519,34.4607500914927,40.11430236265387,42.15270887044984,40.11430236265387,42.15270887044984,96,101,96,101,-1,4,-1,4,-1,4,-1,4,96,101,96,101,-0.004313552005726125,,,,,,,,
